CustomerID,ProductID,RegionID,PurchaseDate,StockDate,CostPrice,PurchasePrice,QuantityPurchased
1,7,7,21/08/2043,03/01/1990,6.0071,6.5532,2
2,8,8,22/08/2043,04/01/1990,7.6068,7.5532,4
3,9,1,23/08/2043,05/01/1990,8.5532,8.5532,4
4,10,2,24/08/2043,06/01/1990,9.6314,9.5532,5
5,11,3,25/08/2043,07/01/1990,10.0071,10.5532,1
6,12,4,26/08/2043,08/01/1990,11.6068,11.5532,3
7,1,5,27/08/2043,09/01/1990,0.5532,0.6638,1
8,2,6,28/08/2043,10/01/1990,1.6314,1.8208,2
9,3,7,29/08/2043,11/01/1990,2.0071,2.01,3
10,4,8,30/08/2043,12/01/1990,3.6068,3.9102,5
11,5,1,31/08/2043,13/01/1990,4.5532,4.5532,5
12,6,2,01/09/2043,14/01/1990,5.6314,5.5532,1
13,7,3,02/09/2043,15/01/1990,6.0071,6.5532,2
14,8,4,03/09/2043,16/01/1990,7.6068,7.5532,4
15,9,5,04/09/2043,17/01/1990,8.5532,8.5532,4
1,10,6,05/09/2043,18/01/1990,9.6314,9.5532,5
2,11,7,06/09/2043,19/01/1990,10.0071,10.5532,1
3,12,8,07/09/2043,20/01/1990,11.6068,11.5532,3
4,1,1,08/09/2043,21/01/1990,0.5532,0.6638,1
5,2,2,09/09/2043,22/01/1990,1.6314,1.8208,2
6,3,3,10/09/2043,23/01/1990,2.0071,2.01,3
7,4,4,11/09/2043,24/01/1990,3.6068,3.9102,5
8,5,5,12/09/2043,25/01/1990,4.5532,4.5532,5
9,6,6,13/09/2043,26/01/1990,5.6314,5.5532,1
10,7,7,14/09/2043,27/01/1990,6.0071,6.5532,2
11,8,8,15/09/2043,28/01/1990,7.6068,7.5532,4
12,9,1,16/09/2043,29/01/1990,8.5532,8.5532,4
13,10,2,17/09/2043,30/01/1990,9.6314,9.5532,5
14,11,3,18/09/2043,31/01/1990,10.0071,10.5532,1
15,12,4,19/09/2043,01/02/1990,11.6068,11.5532,3
1,1,5,20/09/2043,02/02/1990,0.5532,0.6638,1
2,2,6,21/09/2043,03/02/1990,1.6314,1.8208,2
3,3,7,22/09/2043,04/02/1990,2.0071,2.01,3
4,4,8,23/09/2043,05/02/1990,3.6068,3.9102,5
5,5,1,24/09/2043,06/02/1990,4.5532,4.5532,5
6,6,2,25/09/2043,07/02/1990,5.6314,5.5532,1
7,7,3,26/09/2043,08/02/1990,6.0071,6.5532,2
8,8,4,27/09/2043,09/02/1990,7.6068,7.5532,4
9,9,5,28/09/2043,10/02/1990,8.5532,8.5532,4
10,10,6,29/09/2043,11/02/1990,9.6314,9.5532,5
11,11,7,30/09/2043,12/02/1990,10.0071,10.5532,1
12,12,8,01/10/2043,13/02/1990,11.6068,11.5532,3
13,1,1,02/10/2043,14/02/1990,0.5532,0.6638,1
14,2,2,03/10/2043,15/02/1990,1.6314,1.8208,2
15,3,3,04/10/2043,16/02/1990,2.0071,2.01,3
1,4,4,05/10/2043,17/02/1990,3.6068,3.9102,5
2,5,5,06/10/2043,18/02/1990,4.5532,4.5532,5
3,6,6,07/10/2043,19/02/1990,5.6314,5.5532,1
4,7,7,08/10/2043,20/02/1990,6.0071,6.5532,2
5,8,8,09/10/2043,21/02/1990,7.6068,7.5532,4
6,9,1,10/10/2043,22/02/1990,8.5532,8.5532,4
7,10,2,11/10/2043,23/02/1990,9.6314,9.5532,5
8,11,3,12/10/2043,24/02/1990,10.0071,10.5532,1
9,12,4,13/10/2043,25/02/1990,11.6068,11.5532,3
10,1,5,14/10/2043,26/02/1990,0.5532,0.6638,1
11,2,6,15/10/2043,27/02/1990,1.6314,1.8208,2
12,3,7,16/10/2043,28/02/1990,2.0071,2.01,3
13,4,8,17/10/2043,01/03/1990,3.6068,3.9102,5
14,5,1,18/10/2043,02/03/1990,4.5532,4.5532,5
15,6,2,19/10/2043,03/03/1990,5.6314,5.5532,1
1,7,3,20/10/2043,04/03/1990,6.0071,6.5532,2
2,8,4,21/10/2043,05/03/1990,7.6068,7.5532,4
3,9,5,22/10/2043,06/03/1990,8.5532,8.5532,4
4,10,6,23/10/2043,07/03/1990,9.6314,9.5532,5
5,11,7,24/10/2043,08/03/1990,10.0071,10.5532,1
6,12,8,25/10/2043,09/03/1990,11.6068,11.5532,3
7,1,1,26/10/2043,10/03/1990,0.5532,0.6638,1
8,2,2,27/10/2043,11/03/1990,1.6314,1.8208,2
9,3,3,28/10/2043,12/03/1990,2.0071,2.01,3
10,4,4,29/10/2043,13/03/1990,3.6068,3.9102,5
11,5,5,30/10/2043,14/03/1990,4.5532,4.5532,5
12,6,6,31/10/2043,15/03/1990,5.6314,5.5532,1
13,7,7,01/11/2043,16/03/1990,6.0071,6.5532,2
14,8,8,02/11/2043,17/03/1990,7.6068,7.5532,4
15,9,1,03/11/2043,18/03/1990,8.5532,8.5532,4
1,10,2,04/11/2043,19/03/1990,9.6314,9.5532,5
2,11,3,05/11/2043,20/03/1990,10.0071,10.5532,1
3,12,4,06/11/2043,21/03/1990,11.6068,11.5532,3
4,1,5,07/11/2043,22/03/1990,0.5532,0.6638,1
5,2,6,08/11/2043,23/03/1990,1.6314,1.8208,2
6,3,7,09/11/2043,24/03/1990,2.0071,2.01,3
7,4,8,10/11/2043,01/01/1990,3.6068,3.9102,5
8,5,1,11/11/2043,02/01/1990,4.5532,4.5532,5
9,6,2,12/11/2043,03/01/1990,5.6314,5.5532,1
10,7,3,13/11/2043,04/01/1990,6.0071,6.5532,2
11,8,4,14/11/2043,05/01/1990,7.6068,7.5532,4
12,9,5,15/11/2043,06/01/1990,8.5532,8.5532,4
13,10,6,16/11/2043,07/01/1990,9.6314,9.5532,5
14,11,7,17/11/2043,08/01/1990,10.0071,10.5532,1
15,12,8,18/11/2043,09/01/1990,11.6068,11.5532,3
1,1,1,19/11/2043,10/01/1990,0.5532,0.6638,1
2,2,2,20/11/2043,11/01/1990,1.6314,1.8208,2
3,3,3,21/11/2043,12/01/1990,2.0071,2.01,3
4,4,4,22/11/2043,13/01/1990,3.6068,3.9102,5
5,5,5,23/11/2043,14/01/1990,4.5532,4.5532,5
6,6,6,24/11/2043,15/01/1990,5.6314,5.5532,1
7,7,7,25/11/2043,16/01/1990,6.0071,6.5532,2
8,8,8,26/11/2043,17/01/1990,7.6068,7.5532,4
9,9,1,27/11/2043,18/01/1990,8.5532,8.5532,4
10,10,2,28/11/2043,19/01/1990,9.6314,9.5532,5
11,11,3,29/11/2043,20/01/1990,10.0071,10.5532,1
12,12,4,30/11/2043,21/01/1990,11.6068,11.5532,3
13,1,5,01/12/2043,22/01/1990,0.5532,0.6638,1
14,2,6,02/12/2043,23/01/1990,1.6314,1.8208,2
15,3,7,03/12/2043,24/01/1990,2.0071,2.01,3
1,4,8,04/12/2043,25/01/1990,3.6068,3.9102,5
2,5,1,05/12/2043,26/01/1990,4.5532,4.5532,5
3,6,2,06/12/2043,27/01/1990,5.6314,5.5532,1
4,7,3,07/12/2043,28/01/1990,6.0071,6.5532,2
5,8,4,08/12/2043,29/01/1990,7.6068,7.5532,4
6,9,5,09/12/2043,30/01/1990,8.5532,8.5532,4
7,10,6,10/12/2043,31/01/1990,9.6314,9.5532,5
8,11,7,11/12/2043,01/02/1990,10.0071,10.5532,1
9,12,8,12/12/2043,02/02/1990,11.6068,11.5532,3
10,1,1,13/12/2043,03/02/1990,0.5532,0.6638,1
11,2,2,14/12/2043,04/02/1990,1.6314,1.8208,2
12,3,3,15/12/2043,05/02/1990,2.0071,2.01,3
13,4,4,16/12/2043,06/02/1990,3.6068,3.9102,5
14,5,5,17/12/2043,07/02/1990,4.5532,4.5532,5
15,6,6,18/12/2043,08/02/1990,5.6314,5.5532,1
1,7,7,19/12/2043,09/02/1990,6.0071,6.5532,2
2,8,8,20/12/2043,10/02/1990,7.6068,7.5532,4
3,9,1,21/12/2043,11/02/1990,8.5532,8.5532,4
4,10,2,22/12/2043,12/02/1990,9.6314,9.5532,5
5,11,3,23/12/2043,13/02/1990,10.0071,10.5532,1
6,12,4,24/12/2043,14/02/1990,11.6068,11.5532,3
7,1,5,25/12/2043,15/02/1990,0.5532,0.6638,1
8,2,6,26/12/2043,16/02/1990,1.6314,1.8208,2
9,3,7,27/12/2043,17/02/1990,2.0071,2.01,3
10,4,8,28/12/2043,18/02/1990,3.6068,3.9102,5
11,5,1,29/12/2043,19/02/1990,4.5532,4.5532,5
12,6,2,30/12/2043,20/02/1990,5.6314,5.5532,1
13,7,3,31/12/2043,21/02/1990,6.0071,6.5532,2
14,8,4,01/01/2044,22/02/1990,7.6068,7.5532,4
15,9,5,02/01/2044,23/02/1990,8.5532,8.5532,4
1,10,6,03/01/2044,24/02/1990,9.6314,9.5532,5
2,11,7,04/01/2044,25/02/1990,10.0071,10.5532,1
3,12,8,05/01/2044,26/02/1990,11.6068,11.5532,3
4,1,1,06/01/2044,27/02/1990,0.5532,0.6638,1
5,2,2,07/01/2044,28/02/1990,1.6314,1.8208,2
6,3,3,08/01/2044,01/03/1990,2.0071,2.01,3
7,4,4,09/01/2044,02/03/1990,3.6068,3.9102,5
8,5,5,10/01/2044,03/03/1990,4.5532,4.5532,5
9,6,6,11/01/2044,04/03/1990,5.6314,5.5532,1
10,7,7,12/01/2044,05/03/1990,6.0071,6.5532,2
11,8,8,13/01/2044,06/03/1990,7.6068,7.5532,4
12,9,1,14/01/2044,07/03/1990,8.5532,8.5532,4
13,10,2,15/01/2044,08/03/1990,9.6314,9.5532,5
14,11,3,16/01/2044,09/03/1990,10.0071,10.5532,1
15,12,4,17/01/2044,10/03/1990,11.6068,11.5532,3
1,1,5,18/01/2044,11/03/1990,0.5532,0.6638,1
2,2,6,19/01/2044,12/03/1990,1.6314,1.8208,2
3,3,7,20/01/2044,13/03/1990,2.0071,2.01,3
4,4,8,21/01/2044,14/03/1990,3.6068,3.9102,5
5,5,1,22/01/2044,15/03/1990,4.5532,4.5532,5
6,6,2,23/01/2044,16/03/1990,5.6314,5.5532,1
7,7,3,24/01/2044,17/03/1990,6.0071,6.5532,2
8,8,4,25/01/2044,18/03/1990,7.6068,7.5532,4
9,9,5,26/01/2044,19/03/1990,8.5532,8.5532,4
10,10,6,27/01/2044,20/03/1990,9.6314,9.5532,5
11,11,7,28/01/2044,21/03/1990,10.0071,10.5532,1
12,12,8,29/01/2044,22/03/1990,11.6068,11.5532,3
13,1,1,30/01/2044,23/03/1990,0.5532,0.6638,1
14,2,2,31/01/2044,24/03/1990,1.6314,1.8208,2
15,3,3,01/02/2044,01/01/1990,2.0071,2.01,3
1,4,4,02/02/2044,02/01/1990,3.6068,3.9102,5
2,5,5,03/02/2044,03/01/1990,4.5532,4.5532,5
3,6,6,04/02/2044,04/01/1990,5.6314,5.5532,1
4,7,7,05/02/2044,05/01/1990,6.0071,6.5532,2
5,8,8,06/02/2044,06/01/1990,7.6068,7.5532,4
6,9,1,07/02/2044,07/01/1990,8.5532,8.5532,4
7,10,2,08/02/2044,08/01/1990,9.6314,9.5532,5
8,11,3,09/02/2044,09/01/1990,10.0071,10.5532,1
9,12,4,10/02/2044,10/01/1990,11.6068,11.5532,3
10,1,5,11/02/2044,11/01/1990,0.5532,0.6638,1
11,2,6,12/02/2044,12/01/1990,1.6314,1.8208,2
12,3,7,13/02/2044,13/01/1990,2.0071,2.01,3
13,4,8,14/02/2044,14/01/1990,3.6068,3.9102,5
14,5,1,15/02/2044,15/01/1990,4.5532,4.5532,5
15,6,2,16/02/2044,16/01/1990,5.6314,5.5532,1
1,7,3,17/02/2044,17/01/1990,6.0071,6.5532,2
2,8,4,18/02/2044,18/01/1990,7.6068,7.5532,4
3,9,5,19/02/2044,19/01/1990,8.5532,8.5532,4
4,10,6,20/02/2044,20/01/1990,9.6314,9.5532,5
5,11,7,21/02/2044,21/01/1990,10.0071,10.5532,1
6,12,8,22/02/2044,22/01/1990,11.6068,11.5532,3
7,1,1,23/02/2044,23/01/1990,0.5532,0.6638,1
8,2,2,24/02/2044,24/01/1990,1.6314,1.8208,2
9,3,3,25/02/2044,25/01/1990,2.0071,2.01,3
10,4,4,26/02/2044,26/01/1990,3.6068,3.9102,5
11,5,5,27/02/2044,27/01/1990,4.5532,4.5532,5
12,6,6,28/02/2044,28/01/1990,5.6314,5.5532,1
13,7,7,29/02/2044,29/01/1990,6.0071,6.5532,2
14,8,8,01/03/2044,30/01/1990,7.6068,7.5532,4
15,9,1,02/03/2044,31/01/1990,8.5532,8.5532,4
1,10,2,03/03/2044,01/02/1990,9.6314,9.5532,5
2,11,3,04/03/2044,02/02/1990,10.0071,10.5532,1
3,12,4,05/03/2044,03/02/1990,11.6068,11.5532,3
4,1,5,06/03/2044,04/02/1990,0.5532,0.6638,1
5,2,6,07/03/2044,05/02/1990,1.6314,1.8208,2
6,3,7,08/03/2044,06/02/1990,2.0071,2.01,3
7,4,8,09/03/2044,07/02/1990,3.6068,3.9102,5
8,5,1,10/03/2044,08/02/1990,4.5532,4.5532,5
9,6,2,11/03/2044,09/02/1990,5.6314,5.5532,1
10,7,3,12/03/2044,10/02/1990,6.0071,6.5532,2
11,8,4,13/03/2044,11/02/1990,7.6068,7.5532,4
12,9,5,14/03/2044,12/02/1990,8.5532,8.5532,4
13,10,6,15/03/2044,13/02/1990,9.6314,9.5532,5
14,11,7,16/03/2044,14/02/1990,10.0071,10.5532,1
15,12,8,17/03/2044,15/02/1990,11.6068,11.5532,3
1,1,1,18/03/2044,16/02/1990,0.5532,0.6638,1
2,2,2,19/03/2044,17/02/1990,1.6314,1.8208,2
3,3,3,20/03/2044,18/02/1990,2.0071,2.01,3
4,4,4,21/03/2044,19/02/1990,3.6068,3.9102,5
5,5,5,22/03/2044,20/02/1990,4.5532,4.5532,5
6,6,6,23/03/2044,21/02/1990,5.6314,5.5532,1
7,7,7,24/03/2044,22/02/1990,6.0071,6.5532,2
8,8,8,25/03/2044,23/02/1990,7.6068,7.5532,4
9,9,1,26/03/2044,24/02/1990,8.5532,8.5532,4
10,10,2,27/03/2044,25/02/1990,9.6314,9.5532,5
11,11,3,28/03/2044,26/02/1990,10.0071,10.5532,1
12,12,4,29/03/2044,27/02/1990,11.6068,11.5532,3
13,1,5,30/03/2044,28/02/1990,0.5532,0.6638,1
14,2,6,31/03/2044,01/03/1990,1.6314,1.8208,2
15,3,7,01/04/2044,02/03/1990,2.0071,2.01,3
1,4,8,02/04/2044,03/03/1990,3.6068,3.9102,5
2,5,1,03/04/2044,04/03/1990,4.5532,4.5532,5
3,6,2,04/04/2044,05/03/1990,5.6314,5.5532,1
4,7,3,05/04/2044,06/03/1990,6.0071,6.5532,2
5,8,4,06/04/2044,07/03/1990,7.6068,7.5532,4
6,9,5,07/04/2044,08/03/1990,8.5532,8.5532,4
7,10,6,08/04/2044,09/03/1990,9.6314,9.5532,5
8,11,7,09/04/2044,10/03/1990,10.0071,10.5532,1
9,12,8,10/04/2044,11/03/1990,11.6068,11.5532,3
10,1,1,11/04/2044,12/03/1990,0.5532,0.6638,1
11,2,2,12/04/2044,13/03/1990,1.6314,1.8208,2
12,3,3,13/04/2044,14/03/1990,2.0071,2.01,3
13,4,4,14/04/2044,15/03/1990,3.6068,3.9102,5
14,5,5,15/04/2044,16/03/1990,4.5532,4.5532,5
15,6,6,16/04/2044,17/03/1990,5.6314,5.5532,1
1,7,7,17/04/2044,18/03/1990,6.0071,6.5532,2
2,8,8,18/04/2044,19/03/1990,7.6068,7.5532,4
3,9,1,19/04/2044,20/03/1990,8.5532,8.5532,4
4,10,2,20/04/2044,21/03/1990,9.6314,9.5532,5
5,11,3,21/04/2044,22/03/1990,10.0071,10.5532,1
6,12,4,22/04/2044,23/03/1990,11.6068,11.5532,3
7,1,5,23/04/2044,24/03/1990,0.5532,0.6638,1
8,2,6,24/04/2044,01/01/1990,1.6314,1.8208,2
9,3,7,25/04/2044,02/01/1990,2.0071,2.01,3
10,4,8,26/04/2044,03/01/1990,3.6068,3.9102,5
11,5,1,27/04/2044,04/01/1990,4.5532,4.5532,5
12,6,2,28/04/2044,05/01/1990,5.6314,5.5532,1
13,7,3,29/04/2044,06/01/1990,6.0071,6.5532,2
14,8,4,30/04/2044,07/01/1990,7.6068,7.5532,4
15,9,5,01/05/2044,08/01/1990,8.5532,8.5532,4
1,10,6,02/05/2044,09/01/1990,9.6314,9.5532,5
2,11,7,03/05/2044,10/01/1990,10.0071,10.5532,1
3,12,8,04/05/2044,11/01/1990,11.6068,11.5532,3
4,1,1,05/05/2044,12/01/1990,0.5532,0.6638,1
5,2,2,06/05/2044,13/01/1990,1.6314,1.8208,2
6,3,3,07/05/2044,14/01/1990,2.0071,2.01,3
7,4,4,08/05/2044,15/01/1990,3.6068,3.9102,5
8,5,5,09/05/2044,16/01/1990,4.5532,4.5532,5
9,6,6,10/05/2044,17/01/1990,5.6314,5.5532,1
10,7,7,11/05/2044,18/01/1990,6.0071,6.5532,2
11,8,8,12/05/2044,19/01/1990,7.6068,7.5532,4
12,9,1,13/05/2044,20/01/1990,8.5532,8.5532,4
13,10,2,14/05/2044,21/01/1990,9.6314,9.5532,5
14,11,3,15/05/2044,22/01/1990,10.0071,10.5532,1
15,12,4,16/05/2044,23/01/1990,11.6068,11.5532,3
1,1,5,17/05/2044,24/01/1990,0.5532,0.6638,1
2,2,6,18/05/2044,25/01/1990,1.6314,1.8208,2
3,3,7,19/05/2044,26/01/1990,2.0071,2.01,3
4,4,8,20/05/2044,27/01/1990,3.6068,3.9102,5
5,5,1,21/05/2044,28/01/1990,4.5532,4.5532,5
6,6,2,22/05/2044,29/01/1990,5.6314,5.5532,1
7,7,3,23/05/2044,30/01/1990,6.0071,6.5532,2
8,8,4,24/05/2044,31/01/1990,7.6068,7.5532,4
9,9,5,25/05/2044,01/02/1990,8.5532,8.5532,4
10,10,6,26/05/2044,02/02/1990,9.6314,9.5532,5
11,11,7,27/05/2044,03/02/1990,10.0071,10.5532,1
12,12,8,28/05/2044,04/02/1990,11.6068,11.5532,3
13,1,1,29/05/2044,05/02/1990,0.5532,0.6638,1
14,2,2,30/05/2044,06/02/1990,1.6314,1.8208,2
15,3,3,31/05/2044,07/02/1990,2.0071,2.01,3
1,4,4,01/06/2044,08/02/1990,3.6068,3.9102,5
2,5,5,02/06/2044,09/02/1990,4.5532,4.5532,5
3,6,6,03/06/2044,10/02/1990,5.6314,5.5532,1
4,7,7,04/06/2044,11/02/1990,6.0071,6.5532,2
5,8,8,05/06/2044,12/02/1990,7.6068,7.5532,4
6,9,1,06/06/2044,13/02/1990,8.5532,8.5532,4
7,10,2,07/06/2044,14/02/1990,9.6314,9.5532,5
8,11,3,08/06/2044,15/02/1990,10.0071,10.5532,1
9,12,4,09/06/2044,16/02/1990,11.6068,11.5532,3
10,1,5,10/06/2044,17/02/1990,0.5532,0.6638,1
11,2,6,11/06/2044,18/02/1990,1.6314,1.8208,2
12,3,7,12/06/2044,19/02/1990,2.0071,2.01,3
13,4,8,13/06/2044,20/02/1990,3.6068,3.9102,5
14,5,1,14/06/2044,21/02/1990,4.5532,4.5532,5
15,6,2,15/06/2044,22/02/1990,5.6314,5.5532,1
1,7,3,16/06/2044,23/02/1990,6.0071,6.5532,2
2,8,4,17/06/2044,24/02/1990,7.6068,7.5532,4
3,9,5,18/06/2044,25/02/1990,8.5532,8.5532,4
4,10,6,19/06/2044,26/02/1990,9.6314,9.5532,5
5,11,7,20/06/2044,27/02/1990,10.0071,10.5532,1
6,12,8,21/06/2044,28/02/1990,11.6068,11.5532,3
7,1,1,22/06/2044,01/03/1990,0.5532,0.6638,1
8,2,2,23/06/2044,02/03/1990,1.6314,1.8208,2
9,3,3,24/06/2044,03/03/1990,2.0071,2.01,3
10,4,4,25/06/2044,04/03/1990,3.6068,3.9102,5
11,5,5,26/06/2044,05/03/1990,4.5532,4.5532,5
12,6,6,27/06/2044,06/03/1990,5.6314,5.5532,1
13,7,7,28/06/2044,07/03/1990,6.0071,6.5532,2
14,8,8,29/06/2044,08/03/1990,7.6068,7.5532,4
15,9,1,30/06/2044,09/03/1990,8.5532,8.5532,4
1,10,2,01/07/2044,10/03/1990,9.6314,9.5532,5
2,11,3,02/07/2044,11/03/1990,10.0071,10.5532,1
3,12,4,03/07/2044,12/03/1990,11.6068,11.5532,3
4,1,5,04/07/2044,13/03/1990,0.5532,0.6638,1
5,2,6,05/07/2044,14/03/1990,1.6314,1.8208,2
6,3,7,06/07/2044,15/03/1990,2.0071,2.01,3
7,4,8,07/07/2044,16/03/1990,3.6068,3.9102,5
8,5,1,08/07/2044,17/03/1990,4.5532,4.5532,5
9,6,2,09/07/2044,18/03/1990,5.6314,5.5532,1
10,7,3,10/07/2044,19/03/1990,6.0071,6.5532,2
11,8,4,11/07/2044,20/03/1990,7.6068,7.5532,4
12,9,5,12/07/2044,21/03/1990,8.5532,8.5532,4
13,10,6,13/07/2044,22/03/1990,9.6314,9.5532,5
14,11,7,14/07/2044,23/03/1990,10.0071,10.5532,1
15,12,8,15/07/2044,24/03/1990,11.6068,11.5532,3
1,1,1,16/07/2044,01/01/1990,0.5532,0.6638,1
2,2,2,17/07/2044,02/01/1990,1.6314,1.8208,2
3,3,3,18/07/2044,03/01/1990,2.0071,2.01,3
4,4,4,19/07/2044,04/01/1990,3.6068,3.9102,5
5,5,5,20/07/2044,05/01/1990,4.5532,4.5532,5
6,6,6,21/07/2044,06/01/1990,5.6314,5.5532,1
7,7,7,22/07/2044,07/01/1990,6.0071,6.5532,2
8,8,8,23/07/2044,08/01/1990,7.6068,7.5532,4
9,9,1,24/07/2044,09/01/1990,8.5532,8.5532,4
10,10,2,25/07/2044,10/01/1990,9.6314,9.5532,5
11,11,3,26/07/2044,11/01/1990,10.0071,10.5532,1
12,12,4,27/07/2044,12/01/1990,11.6068,11.5532,3
13,1,5,28/07/2044,13/01/1990,0.5532,0.6638,1
14,2,6,29/07/2044,14/01/1990,1.6314,1.8208,2
15,3,7,30/07/2044,15/01/1990,2.0071,2.01,3
1,4,8,31/07/2044,16/01/1990,3.6068,3.9102,5
2,5,1,01/08/2044,17/01/1990,4.5532,4.5532,5
3,6,2,02/08/2044,18/01/1990,5.6314,5.5532,1
4,7,3,03/08/2044,19/01/1990,6.0071,6.5532,2
5,8,4,04/08/2044,20/01/1990,7.6068,7.5532,4
6,9,5,05/08/2044,21/01/1990,8.5532,8.5532,4
7,10,6,06/08/2044,22/01/1990,9.6314,9.5532,5
8,11,7,07/08/2044,23/01/1990,10.0071,10.5532,1
9,12,8,08/08/2044,24/01/1990,11.6068,11.5532,3
10,1,1,09/08/2044,25/01/1990,0.5532,0.6638,1
11,2,2,10/08/2044,26/01/1990,1.6314,1.8208,2
12,3,3,11/08/2044,27/01/1990,2.0071,2.01,3
13,4,4,12/08/2044,28/01/1990,3.6068,3.9102,5
14,5,5,13/08/2044,29/01/1990,4.5532,4.5532,5
15,6,6,14/08/2044,30/01/1990,5.6314,5.5532,1
1,7,7,15/08/2044,31/01/1990,6.0071,6.5532,2
2,8,8,16/08/2044,01/02/1990,7.6068,7.5532,4
3,9,1,17/08/2044,02/02/1990,8.5532,8.5532,4
4,10,2,18/08/2044,03/02/1990,9.6314,9.5532,5
5,11,3,19/08/2044,04/02/1990,10.0071,10.5532,1
6,12,4,20/08/2044,05/02/1990,11.6068,11.5532,3
7,1,5,21/08/2044,06/02/1990,0.5532,0.6638,1
8,2,6,22/08/2044,07/02/1990,1.6314,1.8208,2
9,3,7,23/08/2044,08/02/1990,2.0071,2.01,3
10,4,8,24/08/2044,09/02/1990,3.6068,3.9102,5
11,5,1,25/08/2044,10/02/1990,4.5532,4.5532,5
12,6,2,26/08/2044,11/02/1990,5.6314,5.5532,1
13,7,3,27/08/2044,12/02/1990,6.0071,6.5532,2
14,8,4,28/08/2044,13/02/1990,7.6068,7.5532,4
15,9,5,29/08/2044,14/02/1990,8.5532,8.5532,4
1,10,6,30/08/2044,15/02/1990,9.6314,9.5532,5
2,11,7,31/08/2044,16/02/1990,10.0071,10.5532,1
3,12,8,01/09/2044,17/02/1990,11.6068,11.5532,3
4,1,1,02/09/2044,18/02/1990,0.5532,0.6638,1
5,2,2,03/09/2044,19/02/1990,1.6314,1.8208,2
6,3,3,04/09/2044,20/02/1990,2.0071,2.01,3
7,4,4,05/09/2044,21/02/1990,3.6068,3.9102,5
8,5,5,06/09/2044,22/02/1990,4.5532,4.5532,5
9,6,6,07/09/2044,23/02/1990,5.6314,5.5532,1
10,7,7,08/09/2044,24/02/1990,6.0071,6.5532,2
11,8,8,09/09/2044,25/02/1990,7.6068,7.5532,4
12,9,1,10/09/2044,26/02/1990,8.5532,8.5532,4
13,10,2,11/09/2044,27/02/1990,9.6314,9.5532,5
14,11,3,12/09/2044,28/02/1990,10.0071,10.5532,1
15,12,4,13/09/2044,01/03/1990,11.6068,11.5532,3
1,1,5,14/09/2044,02/03/1990,0.5532,0.6638,1
2,2,6,15/09/2044,03/03/1990,1.6314,1.8208,2
3,3,7,16/09/2044,04/03/1990,2.0071,2.01,3
4,4,8,17/09/2044,05/03/1990,3.6068,3.9102,5
5,5,1,18/09/2044,06/03/1990,4.5532,4.5532,5
6,6,2,19/09/2044,07/03/1990,5.6314,5.5532,1
7,7,3,20/09/2044,08/03/1990,6.0071,6.5532,2
8,8,4,21/09/2044,09/03/1990,7.6068,7.5532,4
9,9,5,22/09/2044,10/03/1990,8.5532,8.5532,4
10,10,6,23/09/2044,11/03/1990,9.6314,9.5532,5
11,11,7,24/09/2044,12/03/1990,10.0071,10.5532,1
12,12,8,25/09/2044,13/03/1990,11.6068,11.5532,3
13,1,1,26/09/2044,14/03/1990,0.5532,0.6638,1
14,2,2,27/09/2044,15/03/1990,1.6314,1.8208,2
15,3,3,28/09/2044,16/03/1990,2.0071,2.01,3
1,4,4,29/09/2044,17/03/1990,3.6068,3.9102,5
2,5,5,30/09/2044,18/03/1990,4.5532,4.5532,5
3,6,6,01/10/2044,19/03/1990,5.6314,5.5532,1
4,7,7,02/10/2044,20/03/1990,6.0071,6.5532,2
5,8,8,03/10/2044,21/03/1990,7.6068,7.5532,4
6,9,1,04/10/2044,22/03/1990,8.5532,8.5532,4
7,10,2,05/10/2044,23/03/1990,9.6314,9.5532,5
8,11,3,06/10/2044,24/03/1990,10.0071,10.5532,1
9,12,4,07/10/2044,01/01/1990,11.6068,11.5532,3
10,1,5,08/10/2044,02/01/1990,0.5532,0.6638,1
11,2,6,09/10/2044,03/01/1990,1.6314,1.8208,2
12,3,7,10/10/2044,04/01/1990,2.0071,2.01,3
13,4,8,11/10/2044,05/01/1990,3.6068,3.9102,5
14,5,1,12/10/2044,06/01/1990,4.5532,4.5532,5
15,6,2,13/10/2044,07/01/1990,5.6314,5.5532,1
1,7,3,14/10/2044,08/01/1990,6.0071,6.5532,2
2,8,4,15/10/2044,09/01/1990,7.6068,7.5532,4
3,9,5,16/10/2044,10/01/1990,8.5532,8.5532,4
4,10,6,17/10/2044,11/01/1990,9.6314,9.5532,5
5,11,7,18/10/2044,12/01/1990,10.0071,10.5532,1
6,12,8,19/10/2044,13/01/1990,11.6068,11.5532,3
7,1,1,20/10/2044,14/01/1990,0.5532,0.6638,1
8,2,2,21/10/2044,15/01/1990,1.6314,1.8208,2
9,3,3,22/10/2044,16/01/1990,2.0071,2.01,3
10,4,4,23/10/2044,17/01/1990,3.6068,3.9102,5
11,5,5,24/10/2044,18/01/1990,4.5532,4.5532,5
12,6,6,25/10/2044,19/01/1990,5.6314,5.5532,1
13,7,7,26/10/2044,20/01/1990,6.0071,6.5532,2
14,8,8,27/10/2044,21/01/1990,7.6068,7.5532,4
15,9,1,28/10/2044,22/01/1990,8.5532,8.5532,4
1,10,2,29/10/2044,23/01/1990,9.6314,9.5532,5
2,11,3,30/10/2044,24/01/1990,10.0071,10.5532,1
